,compound name,smile formula,EI99,Recipe,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
42,benzyl chloride,ClCc1ccccc1,0.0098884,0.043824282,0.22609914,-4.147819412,0.296754027,0.257783424,-0.580033187,0.121411544,-0.363644066,-1.052923608,-0.072351747,1.549693807,-0.681962414,-2.107738345,-0.802245657,0.053133802,1.45519731,1.602564207,-0.682589243,-0.880604315,-0.836982587,0.435328989,-0.025004931,-0.339792108,0.498537298,0.359456936,1.620668621,1.167936478,-1.418620219,0.462307435
1,1-propanol,CCCO,0.020516276,0.092209619,-3.891970209,0.49952934,-0.656550771,-1.557828286,-0.640075375,-1.021245165,0.255421895,0.404432616,0.215214982,-0.754889421,0.044247631,-0.828072822,-0.987368513,0.334136726,0.353916371,-0.501819065,0.603671205,0.380173716,-0.4165957,-0.851818365,-0.376646462,-0.310378447,0.760675531,0.145607291,-0.199889297,-0.37964323,0.12353709,-0.261781507
43,bisphenol A,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,0.016999522,0.076192587,13.03078173,-7.090028215,-5.880478072,0.837244663,-5.441061017,-1.334037067,0.718543431,4.855870615,3.282652759,1.686587745,0.091641289,0.684481872,3.286804824,-1.414989772,1.451303224,-1.661805653,-0.139266367,1.367403001,-0.479259737,1.24552955,-0.471721815,0.736574486,-0.453796751,-0.206778488,0.39119398,-0.911750736,-0.552441855,-0.009801487
144,methylamine,CN,0.013720558,0.051520988,-6.320881611,0.395466766,-1.44459725,0.019225553,1.292032366,-1.909352999,0.984852471,0.455069215,1.115807596,0.695049954,-0.250169074,1.585003075,-0.577211321,0.125885945,-0.182990929,1.4282929,1.488183886,0.122730534,0.354404324,0.098004386,-0.166378351,0.155487768,-0.396249887,-0.370293939,0.741208215,-0.775835425,0.111470415,-0.637556843
163,phenyl acetic acid,OC(=O)Cc1ccccc1,0.024680233,0.10693716,3.275623768,0.08921379,-1.346465978,0.567474067,-1.755431138,1.108433172,-0.841458703,-1.004348982,0.2793376,2.758996491,-0.729323367,-0.976302537,-0.722426016,0.821666883,-0.137726734,1.214655132,-1.06821983,-0.142200658,-0.580656834,-0.61413027,-0.755912385,-0.67928451,0.093348494,-0.759109055,-0.502872002,-0.41927501,-0.589673782,-0.028866544
47,butadiene,C=CC=C,0.001346313,0.020537563,-4.694614078,-2.309032847,-0.477638415,0.32142634,-0.150747328,0.022493661,-0.555064543,-1.080438045,0.050267115,1.557694825,-0.305658688,-0.929901666,-0.371753962,-0.33229082,0.533570698,0.196588546,0.770946655,-1.470487538,-0.259621866,5.007800292,-2.645382142,-0.82183963,0.337420308,-1.994208592,-3.223722071,1.934132827,0.372697803,-0.136964631
18,acetic anhydride,CC(=O)OC(C)=O,0.017428197,0.074304688,-0.426903397,3.420966571,0.00951685,-0.891041928,-1.603807293,3.339767981,-0.613702759,-3.174676339,0.703544223,-1.377666788,-0.777084105,1.548932093,1.826618152,-1.070657042,-1.94714107,-0.416205438,-1.80340746,0.578329383,1.072999429,0.790669629,1.079600985,0.122274643,0.514460032,0.704423956,1.181996263,0.463491387,-2.530817483,0.682794197
205,1-pentanol,CCCCCO,0.018500141,0.10350623,-1.540129139,0.036662471,-0.158369969,-3.097311925,-0.991047889,-1.203891428,1.304646426,0.166365595,-0.673901309,-0.938492004,0.844662473,-0.443360831,-1.151593231,-0.104923478,-0.015457577,-0.437393511,0.534333971,0.061602553,-0.032403927,-0.811324502,0.002292562,-0.937357558,1.127491732,-0.056781534,-0.519552165,-0.526481829,0.19278119,0.214124932
17,acetic acid,CC(O)=O,0.009068841,0.034642938,-3.459684162,2.471804018,-0.384667121,0.630871393,-0.901496315,0.530508012,-1.367695774,-0.434743415,0.018292148,1.89650234,-0.538186074,0.2765618,-0.618045116,-0.323502907,-0.454235611,-0.451552128,0.385402524,1.026696217,-0.395404487,-1.235107278,-0.193471532,-1.067079293,0.272761026,-0.302818253,0.176751015,-1.090480786,1.096507214,0.287472937
56,chlorine,[Cl],0.005763569,0.021086348,-7.202379374,-1.505366895,-0.053529115,-0.027053083,0.643167161,-0.979290573,-1.186619288,-0.126071827,-0.149608622,0.825928878,-1.316439947,0.015593439,0.011586824,-0.338040845,0.447191491,-0.02161213,1.923153994,-0.179488274,0.394084313,-0.005782167,-0.022724708,0.00512989,-0.669891961,-0.098194962,0.111450641,-0.586987636,-0.413965348,0.460643334
171,polyacrylamide,NC(=O)C=C,0.01387697,0.053074367,-2.650374564,1.854750244,-1.49991689,1.88500867,1.841871378,-0.182164411,1.521575,-2.412685363,3.922230475,0.63444476,1.974043321,2.133301636,-0.250720613,0.232501726,0.107304254,-0.42746701,0.238143541,-0.1117826,-1.258922909,0.735734742,0.501553003,-0.616371515,-0.30444663,0.815812027,-0.270112709,-1.343667146,-0.636522295,1.686883339
70,cyclohexane,C1CCCCC1,0.012416292,0.047593369,-2.337877451,-3.53010933,-0.132553421,-4.109359717,0.813293982,1.213609614,1.885950221,1.469824719,-2.789055002,1.678371202,1.811946584,1.202237721,-0.964543456,-1.206054317,-1.14988512,-0.121797592,-0.543890542,-0.711059738,1.206156738,0.236919058,0.517595201,-1.071388411,-1.841181774,0.315970969,0.447117811,0.319825125,0.116109651,-0.142828895
67,cumene,CC(C)c1ccccc1,0.010047726,0.045189886,1.016157799,-4.901447936,-0.617416559,-1.475508432,-0.687267502,-0.29769832,1.458681107,-0.950002007,-1.019015271,1.955654199,-0.078219495,-0.411149017,-1.144612057,1.033148621,-0.385851065,0.646428208,-1.316718075,-0.819967292,0.672676488,0.787038241,-0.658797793,-0.549817056,-1.180062727,-0.203936749,-0.278012461,0.28033761,-0.596668072,0.344513366
95,epichlorohydrin,ClCC1CO1,0.013375479,0.055140989,-3.02578296,-0.385562683,1.719760371,-2.721186767,2.646413675,1.692246192,-1.922084439,2.684111388,0.240940097,-0.901283104,-1.249320203,0.449071222,0.593540951,-0.735693215,1.984519704,1.187151763,0.00723741,-1.022189613,-1.47162643,-0.213192463,-0.718950618,0.046451655,0.661189325,-0.269945166,1.77593968,0.016701915,-0.070772125,-0.310290939
77,diethyl ether,CCOCC,0.060952039,0.14026973,-3.061694151,-0.206453451,0.030195281,-2.521284504,-0.487400318,-0.683438355,0.589522895,-0.644054524,-0.704027552,-0.250396233,-1.326302657,0.087530357,0.70280392,0.493259038,0.919306,0.213790853,0.503478514,0.296427683,-1.208900427,-0.782397759,0.55060258,0.356088274,0.627525217,0.516099415,-0.297982818,-0.525680847,0.040824185,-0.271646234
122,hydroquinone,Oc1ccc(O)cc1,0.020194994,0.071093598,2.706634693,-3.315746752,-5.503470695,2.571915383,-4.76106291,-2.196500866,-1.419347212,5.966955077,3.469145558,0.717954521,0.138336993,2.366380677,3.955041346,-2.937562125,1.451128304,-3.179832894,0.538574262,0.842581339,0.917329564,1.362200466,1.183087058,0.079156768,-0.294667102,0.185581976,1.126263185,-0.375603413,0.753103878,1.106558514
49,"butane-1,4-diol",OCCCCO,0.021299407,0.098291794,-1.311423487,2.453487986,-0.865473419,-2.467645388,-0.550838309,-2.296453318,0.150048852,1.466116822,0.184317925,-1.939415962,0.307967221,-1.185178712,-1.671934152,0.649770748,0.718982684,-1.046299663,0.678087128,0.367498531,-0.288015814,-0.881517219,-0.012070679,-0.478145224,1.007754234,-0.038485843,-0.523222414,-0.635027312,-0.831902033,0.88147176
180,tert-butyl amine,CC(C)(C)N,0.036485013,0.14702223,-3.324367154,-0.06905751,-1.046476047,-0.736637092,0.713903064,-2.398820745,2.69279349,0.018330524,0.925540733,1.089937303,1.442584189,1.293384102,-1.36907284,-0.730446786,-1.500244336,2.73612158,-0.589590392,6.707784815,-2.290537388,-2.357485972,-0.515695125,5.734734786,0.491443908,-1.377616769,1.150701648,7.721222345,1.292562665,4.169148028
7,2-butanol,CCC(C)O,0.012157335,0.08340452,-2.799256516,0.213393962,-0.532728624,-1.59408196,-1.069344205,-1.065546454,0.47670655,0.552732178,-0.067155136,-0.709908817,0.696760182,-0.670555808,-1.114969366,0.231809535,-0.330960873,-0.843422939,-0.348084032,0.727464559,-0.644151526,-1.023131103,-0.775730307,-0.48645796,-0.014884008,-0.067237509,-0.248454995,-0.319646949,-0.100665521,-0.125325616
31,alpha-picoline,Cc1ccccn1,0.017956135,0.07293674,-0.983903064,-2.547386657,-1.67650152,0.599003688,1.362099722,-0.430601174,0.479853157,-1.46526231,-2.015777728,2.022676997,-1.542809033,-1.533373331,0.44792596,2.342047981,0.331899358,-1.110188512,-1.031476952,-0.04860482,0.164796759,1.170775944,-0.065736589,2.108185592,1.204093024,0.759998608,0.044642503,-0.786890816,0.296956831,1.213422481
96,ethane,CC,0.003042548,0.01629074,-6.808687294,-1.809758337,-0.548352179,-0.963274123,-0.311022656,-0.565630637,0.491996688,-0.081209114,-0.650115343,1.333545506,-0.352823781,-0.059658074,-0.197759582,0.206971072,0.051047878,0.358210002,0.754300829,-0.225263889,-0.092131949,0.228176239,-0.071030277,0.013346211,-0.495346911,0.315796717,0.5333865,-0.240783786,0.041948562,-0.939457851
52,butyldiglycol acetate,CCCCOCCOCCOC(C)=O,0.013675768,0.062455581,7.858331484,4.040671111,1.195391099,-7.716324897,-2.228006539,0.105657411,1.461699753,-2.985372725,-1.132501862,-5.971673125,-0.832180717,0.93173561,2.819719748,-1.624604507,1.376066143,3.477075282,0.708498209,-1.121724379,1.012638956,0.509715642,1.869292881,-0.594620571,4.165141909,-1.08377413,-0.618041985,-0.908077612,0.375706422,1.193349551
133,melamine,Nc1nc(N)nc(N)n1,0.038057579,0.10127555,2.883866229,5.551850984,-5.878333521,7.564767601,12.72847354,-8.022821717,6.51843787,1.687903024,-1.193722361,-1.637918154,-3.13648962,-2.926568502,4.049207718,-4.344255509,-6.403502678,2.874154858,-2.805401635,-2.1220182,-2.341416925,0.789658467,-0.562452381,-1.438395481,-0.925577127,2.582233818,-0.587625454,-2.041176612,0.673785457,3.349169467
146,methylcyclohexane,CC1CCCCC1,0.013527218,0.071749271,-1.079000014,-3.800601792,0.09481353,-4.322822817,1.115425715,1.017648104,2.237340088,1.163829571,-2.689163533,1.572244455,2.468467865,1.974878081,-1.233324874,-0.742901253,-1.192392183,-0.098874296,-0.706748449,-0.127389313,0.37383739,0.608426359,-0.082726974,-0.614529493,-1.293755502,0.438354869,0.218512049,-0.142647054,0.168183759,-0.611260735
81,dimethyl malonate,COC(=O)CC(=O)OC,0.031237965,0.1098453,1.911000884,5.298263512,0.098239298,-2.079954417,-2.295385851,2.887946258,-1.41793755,-3.320119021,1.009218118,-4.022355161,-2.160316988,2.372768862,3.542067143,-0.741857229,-0.702013403,1.475608741,-3.416778268,-0.189351742,1.044967322,2.095947043,0.811636393,0.866212706,-3.391704758,0.599861928,1.634610143,0.68958955,-1.032293919,-0.492591118
207,2-methylpentane,CCCC(C)C,0.008518378,0.026183073,-2.306324922,-2.663910233,0.428424787,-2.987663603,-0.495391316,-0.931374412,2.194156438,-0.617726176,-2.137818324,1.205442758,1.782914484,1.311000285,-0.851784516,-0.248333703,-0.662293648,-0.08186134,-0.458765335,0.09468435,-0.038105127,0.672697864,-0.361857399,-0.208876386,-0.906460312,0.396481146,-0.235061183,-0.170192196,0.167062934,-0.429133418
97,ethanol,CCO,0.10254151,0.3416203,-4.95000235,0.770676428,-1.046079422,-0.694243769,-0.449684944,-0.969903351,-0.430990415,0.729841578,0.39415704,-0.729912659,-0.171073444,-0.816073132,-0.877377004,0.251989281,0.292216826,-0.762186872,0.885971696,0.407110003,0.051912109,-0.939545073,-0.666489608,-0.246362983,-0.216957212,-0.028051685,-0.176352123,-0.352225458,-0.152164218,0.140417649
203,tetrafluoroethylene,FC(F)=C(F)F,0.063284253,2.4382847,-3.097368025,0.845075156,3.462768933,4.788210037,-2.372250109,2.866116119,3.287481904,1.387251361,-0.408453802,-0.436066374,-0.522708322,-0.45219864,0.7156529,1.161827773,-0.213911462,-0.23091778,0.302094805,-0.501187424,0.315749108,-0.041744576,0.298230198,-0.038428907,0.297868803,-0.347601054,-0.817238332,-0.172611008,-0.89177146,0.51232442
62,chloropropionic acid,CC(Cl)C(O)=O,0.017316192,0.064091168,-1.440693192,2.478513246,1.717009533,0.725133241,-1.413263028,-0.074032623,-1.342798974,0.201434881,-0.039778379,1.972815475,0.37402118,-0.114875775,-0.456141777,-1.603724274,-0.02005122,-0.18514229,-0.324564455,-0.572202341,-0.941207665,-0.910381986,-0.130485803,-0.674030177,0.212207445,0.241800239,2.205432196,0.539899444,-0.017895201,-0.103121358
34,anthraquinone,O=C1c2ccccc2C(=O)c3ccccc13,0.65636833,0.4071317,11.06412607,-5.122420119,-3.243313827,-0.56200995,0.876460539,7.143290981,-1.757468516,-1.944854197,3.079608977,-0.07219526,0.275221903,-4.76865217,-2.663826219,1.033701152,-4.669324352,1.704616771,5.311240826,-2.243175742,3.220383597,-2.060403145,-3.765768272,3.936577445,-1.614086713,3.237184488,-1.500890135,0.13607014,-0.970746028,-0.289418477
9,2-nitroaniline,Nc1ccccc1[N+]([O-])=O,0.033110601,0.12527572,4.350314231,0.010712667,-5.144494494,6.923194707,2.64802751,-0.205843583,0.039123722,-0.419209182,-3.818668076,-3.067492036,-1.908933231,2.872946577,-3.466425721,-2.437954483,-0.38270705,1.482067139,-0.312275927,-1.531535634,-1.123897861,-1.997765153,-0.242292304,-1.411862751,-0.690662229,-0.413905873,-1.567350843,1.267234984,-1.344866827,-0.889231479
206,"2,3-dimethylbutan",CC(C)C(C)C,0.008518378,0.026183073,-2.452787782,-2.611928837,0.594709514,-2.447477909,-0.114772242,-1.285035904,2.114105366,-0.884987129,-1.635170352,1.151762599,1.94722007,2.022419983,-0.905864055,0.559490407,-0.486038163,-0.131587696,-0.656762486,0.632256653,-1.002461572,1.086740092,-1.075700963,0.649216423,-0.261757425,0.607321803,-0.540672436,-0.700084456,0.169629851,-0.929683027
3,"2,4-dichlorotoluene",Cc1ccc(Cl)cc1Cl,0.015238676,0.058422759,1.909202006,-5.308509621,1.746900978,0.999269119,0.608524016,-0.867646699,-1.79368974,-1.111401834,-1.23488802,0.909401493,0.707557329,-1.712179836,-0.478000421,1.521808819,1.418781294,0.914151155,-2.078128317,-0.551841687,-0.083135036,-1.086680282,0.193508222,3.032526431,1.430619959,-1.335217713,0.037861203,-2.383781841,0.246877698,1.116917763
142,methyl tert-butyl ether,COC(C)(C)C,0.004181917,0.020930051,-2.104883011,-0.417754465,-0.03881041,-2.401522049,-1.030952261,-0.425712578,0.587321149,-0.835545063,-0.831524894,-0.755104565,-0.771115627,-0.157553522,1.025232239,0.04079925,0.708452827,0.412929685,-1.3585919,0.857788885,-0.805583127,-0.717735587,-0.476645545,1.073357435,-2.134828123,0.642534943,-0.361131944,0.659893578,0.794842796,-0.708276058
110,ethylenediamine,NCCN,0.027887915,0.10045552,-3.843881864,2.300436246,-2.00913466,-0.030902903,2.873344465,-3.280648674,1.885401131,0.395767128,2.412500757,-0.012952554,0.656123014,1.629844575,-0.979901019,-0.538341857,0.387471153,3.484796601,1.9823341,0.812674303,0.257430985,-0.162887198,-0.557028883,1.38829622,0.581705538,-0.65621121,0.149662419,-0.985862338,0.438374669,-0.667734476
60,chloromethyl methyl ether,COCCl,0.009951476,0.032805151,-3.971242139,0.043760723,1.0155462,-1.07103856,-0.423448898,-0.688272802,-1.011757988,-0.39854545,0.201180864,-1.487764859,-1.311522369,-0.333388965,1.068762382,-0.739295543,1.536568683,1.158522364,0.315394787,-0.553405922,0.125658278,-0.207475301,-0.063500325,0.797784258,-1.989477113,0.478603245,-0.029703668,-0.220009644,1.606098933,-0.680401873
159,pentaerythritol,OCC(CO)(CO)CO,0.01233179,0.046898892,2.017177621,7.295842876,-0.741796488,-1.934644761,-0.384097446,-3.877348586,-0.798202695,4.335860165,1.376724877,-3.360309196,1.44172942,-1.381089314,-4.428086777,3.309273052,1.834715884,-0.805301209,-1.977297849,-0.046966836,0.792839024,1.32617532,-1.309179923,-0.387389714,-0.293205593,0.672350094,-0.331117672,0.412429307,-1.16991476,0.432525684
33,anthranilic acid,Nc1ccccc1C(O)=O,0.033458778,0.16299472,3.74638055,1.149014946,-3.094401556,3.355818078,1.299860478,-0.5941942,0.738238537,-0.10053634,1.162678506,0.678126989,-0.825004642,0.077129097,-0.898661443,-0.943638951,-1.130903786,2.563345156,-1.499686748,-2.298674429,0.34342519,-3.119001762,-2.023154964,-1.646430401,0.077700553,-1.365610656,-1.531025424,0.802782601,-0.187231623,0.228243997
139,methyl ethyl ketone,CCC(C)=O,0.005919344,0.034726399,-2.456470148,0.022858284,-0.808725427,-1.097360248,-1.423989304,1.272245883,-0.08245184,-1.291823183,0.607314065,-0.751857503,0.885557074,-1.035903247,0.042430083,-1.010045913,-2.074533817,-0.742565347,1.392563029,0.003912262,-0.544616737,-1.593466877,-1.080546131,1.311265625,-0.243405973,1.578574745,0.124281549,-0.709985179,-0.492891439,-0.499682337
85,dimethylacetamide,CN(C)C(C)=O,0.016863151,0.063364605,-1.308161554,1.742813081,-0.975617064,-0.440112801,1.170281641,1.037860575,0.105215798,-1.95397639,-0.310996795,-0.418329443,-0.072172361,-1.479148901,1.481282573,-0.776396357,0.4074135,-2.4677196,1.464424317,1.212435015,-0.680047704,-0.657649251,-0.025594753,0.017167644,-0.654612618,0.866699203,-1.33755987,-0.027616217,-0.534236511,1.186802882
151,o-aminophenol,Nc1ccccc1O,0.02772692,0.11571366,2.416243059,-2.034802649,-5.682892218,4.467537482,-0.512517935,-2.596159926,0.254469765,3.309284785,2.563920374,-0.679832764,-1.317426741,1.20135688,1.231111136,-2.989888413,0.036424689,1.552700744,-0.463397047,-1.700118974,-0.246471368,-2.112691375,-1.330014169,-0.842614417,-0.660932758,-1.248059882,-2.445332882,0.744606741,-1.073159804,-0.454550582
8,2-methyl-2-butanol,CCC(C)(C)O,0.0126386,0.06595344,-1.768570142,-0.132062796,-0.157910517,-1.622052259,-1.279667716,-0.657334855,1.02645938,0.263183656,-0.258921118,-0.172354588,0.869434913,-0.454827326,-0.878269617,0.1699292,-0.654409884,-0.859846959,-0.778331909,0.984767803,-0.456396939,-1.381590298,-0.868624871,-0.299214608,-0.067050791,0.089217305,-0.51705543,-0.069896182,0.274621733,-0.382006215
156,p-chlorophenol,Oc1ccc(Cl)cc1,0.02019077,0.078053786,1.893464144,-3.925399425,-2.119003352,2.427704575,-2.216071469,-1.200117699,-2.112777639,2.424522077,2.362596996,0.361681658,0.117175582,-0.517408656,2.151595186,-1.229905516,1.298180149,-0.871934295,0.342346267,0.380900853,1.054219887,-0.565391926,-0.280809259,1.010717365,-0.173896624,-0.876088853,-0.400089944,-0.917184082,0.473216061,0.798525496
175,propylene,CC=C,0.001435262,0.025220231,-5.727364577,-1.97695734,-0.375763535,-0.111187098,-0.260802219,-0.308081745,-0.23675102,-0.632325822,-0.15545046,1.406263195,-0.541529781,-0.539035881,-0.193854812,-0.16503774,0.460311989,0.105241675,0.838885777,-0.946236586,-0.560362652,2.539504584,-1.537396007,-0.509511017,0.267175924,-0.801089843,-0.350280798,1.38772657,-0.311240288,-0.282210969
116,glyoxal,O=CC=O,0.011142916,0.058562621,-3.243775301,1.885176499,-0.582145056,0.655038188,-1.103669213,1.503328285,-3.010061088,-2.384806625,2.607223502,-0.776654461,-0.305356226,-1.062232864,-1.061845133,-0.004622463,-4.951594814,-1.963427788,2.289796132,-2.600405347,-2.615538528,1.857575547,5.434821108,2.12175846,-1.519774312,-2.764660445,-1.064188028,1.098320476,1.695688252,-0.071566047
164,phenyl isocyanate,O=C=Nc1ccccc1,0.044002404,0.14518154,1.635347641,-1.873594289,-1.978874687,2.212966932,0.367235484,1.426961725,0.56463171,-1.818662115,0.934193182,-0.072477241,-0.543560121,-0.811361651,0.183857283,0.833427473,-0.19770931,0.327655006,-0.91951303,-0.870164229,-0.311705777,0.420817694,-1.322808783,-1.124147693,0.802955688,-0.001778445,-1.15446489,1.221673487,-0.370752709,0.012581517
211,isoproturon,CC(C)c1ccc(NC(=O)N(C)C)cc1,0.036752712,0.13899085,8.961933143,-1.022408748,-1.656048389,-0.532407392,3.230442969,0.482618334,4.523535137,-4.212630092,1.02930211,0.168544795,1.992202178,-1.764737786,0.867963649,1.228877536,3.360272544,-2.6182393,-0.112290553,-0.539702707,0.422263942,-2.970993259,0.670576012,-0.327690951,-0.401306579,-1.306525397,-0.024969214,1.741205355,-1.094956036,-2.046843189
216,pyridine,c1ccncc1,0.03378544,0.15302354,-2.202078731,-2.012760104,-1.779180298,1.049006707,1.355608124,-0.26612275,0.152330828,-1.045499257,-0.808942932,2.001017551,-1.998535187,-1.999337306,0.998929034,1.427531192,0.053420876,-0.664427171,0.276645652,-0.119987836,0.949679987,1.095965966,0.206032769,0.433232417,-0.013615796,0.859592841,-0.637786359,0.496985821,-0.486200036,0.895858772
154,o-cresol,Cc1ccccc1O,0.01704465,0.07230476,1.824255567,-4.276141124,-3.94884936,1.94308785,-2.908716272,-0.784116805,-0.473621819,1.934471901,1.122035303,0.960962309,-0.37137333,0.569603362,0.975021321,0.074245815,1.577003734,-0.983176969,-1.301377723,-0.256802594,-0.604544207,0.12139929,-0.454812669,1.587547267,1.676555222,-0.358833398,-0.318448367,-0.542272187,0.394643808,-0.227097718
16,acetanilide,CC(=O)Nc1ccccc1,0.030641565,0.10235413,3.36559036,-1.389472175,-2.672002202,1.413727888,1.605958109,0.539350706,1.735954426,-2.268582045,0.511182861,0.058928457,-1.014984374,-1.828766322,-0.084256393,-0.135948885,0.11813511,-0.855698909,-0.613861431,0.137726526,-0.937972667,-1.573282543,0.64581804,-0.883876066,0.65356389,-1.679026987,0.085332958,1.229495568,-2.363611782,-2.058123041
198,vinyl fluoride,FC=C,0.03651662,0.15924983,-5.165888606,-0.618032891,-0.184284013,1.544294786,-0.965088045,0.854815787,-0.162764981,-0.622886699,0.625847281,-0.099121713,-0.432250712,-0.087820964,0.336944333,0.392737729,0.026529784,-0.59310754,0.354438679,-0.582697127,0.06429013,-0.610279916,-0.940614524,-1.152070392,0.623470268,-0.776059227,-0.340159033,-0.039931073,0.343587619,0.611166347
2,"2,4-dichlorophenol",Oc1ccc(Cl)cc1Cl,0.021370055,0.021370055,3.219136121,-4.216616069,-0.376475069,2.454959947,-1.658395662,-1.930266947,-3.031942072,2.760458462,1.60225399,-0.069774822,1.326399717,-0.436610676,2.265696062,-2.042277977,1.525625927,-0.54834716,-0.471710084,0.268900045,0.932453436,-0.583230181,0.75410936,1.172622711,-0.295440269,-1.409096106,0.187082145,-1.474840379,0.280571988,1.264004228
93,Diethylenetriaminepentaacetic acid,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,0.019010568,0.075918214 0,25.48777745,22.36585582,2.137105461,-3.274615546,-0.047625379,-1.547160892,-3.007526755,-0.245753354,-5.060153821,9.97823354,-2.016235498,0.54863469,1.627180255,-0.265342203,1.971711563,0.788212597,3.376572064,-1.176080852,-0.86475338,1.262934024,0.346899842,1.112974998,-1.196915884,0.696808553,-0.935558407,0.226426403,-1.369125311,1.224651673
187,trichloroethylene,ClC=C(Cl)Cl,0.021401867,0.075907964,-2.819159982,-2.396333188,3.601491901,1.149529101,0.203159009,-1.714615267,-2.346006267,-0.449930537,0.245909157,0.354189982,0.470083169,-1.143331501,-0.482460858,-2.034634473,0.750337867,0.281789869,-0.607190226,-0.499197215,0.099833841,-0.295863178,1.04185212,-0.012933527,0.018742281,0.433831186,-0.693032969,-0.665857449,0.024095586,0.76337295
117,glyphosate,OC(=O)CNC[P](O)(O)=O,0.067488787,0.23446582,3.996037591,8.071200889,1.061887098,1.06754472,0.304554537,-1.367840915,0.147969973,1.119813683,0.641295198,2.1066994,-0.82565289,-0.045260042,-0.565656401,0.17027928,-0.10677847,-0.347380988,-0.818883842,1.650760148,2.033191895,-0.593632201,0.675412372,-0.273198344,0.1273025,-1.75220449,0.711205394,0.112834205,-0.358391784,-2.356633478
87,dimethylaminopropylamine,CN(C)CCCN,0.017982715,0.072883994,-0.580354084,1.359739126,-0.346378972,-1.984407063,2.029599548,-3.376743244,2.208212258,0.014674149,0.145895272,0.408353607,-0.690310235,1.232134292,0.246146779,0.843661287,0.483944183,0.48622751,0.783118171,0.776138918,-1.240818182,-0.040747066,0.288924889,0.434787674,0.192861145,0.032526514,-0.42092814,-1.138401257,-0.135693401,-0.278944008
